commits_total,merge_conflicts,bus_factor,refactor_commits,fix_commits,feature_commits,docs_commits,test_commits,refactor_ratio,fix_ratio,feature_ratio,docs_ratio,test_ratio,active_days,team_size,kpi_score
103,20,1,11,38,181,1,71,0.03642384105960265,0.12582781456953643,0.5993377483443708,0.0033112582781456954,0.23509933774834438,318,10,36.485303456409326
482,18,3,87,146,156,48,59,0.17540322580645162,0.29435483870967744,0.31451612903225806,0.0967741935483871,0.11895161290322581,34,4,32.385108263367215
418,11,8,19,17,79,23,71,0.09090909090909091,0.08133971291866028,0.37799043062200954,0.11004784688995216,0.3397129186602871,42,9,53.61361997771515
204,9,4,65,21,88,12,29,0.3023255813953488,0.09767441860465116,0.40930232558139534,0.05581395348837209,0.13488372093023257,213,15,31.766645428480423
249,16,7,35,95,79,6,52,0.13108614232209737,0.35580524344569286,0.2958801498127341,0.02247191011235955,0.1947565543071161,297,12,47.23328715817557
490,5,2,81,96,134,28,27,0.22131147540983606,0.26229508196721313,0.366120218579235,0.07650273224043716,0.07377049180327869,21,6,31.716632981510596
397,15,5,48,49,72,37,42,0.1935483870967742,0.1975806451612903,0.2903225806451613,0.14919354838709678,0.1693548387096774,279,13,44.04369200176756
273,12,5,30,52,162,50,54,0.08620689655172414,0.14942528735632185,0.46551724137931033,0.14367816091954022,0.15517241379310345,154,3,53.46016375373958
54,5,4,86,121,158,43,23,0.19953596287703015,0.28074245939675174,0.3665893271461717,0.09976798143851508,0.05336426914153132,11,4,41.5161141658456
361,17,1,100,137,78,41,30,0.25906735751295334,0.3549222797927461,0.20207253886010362,0.10621761658031088,0.07772020725388601,110,4,14.14674568812549
229,2,8,14,30,121,21,60,0.056910569105691054,0.12195121951219512,0.491869918699187,0.08536585365853659,0.24390243902439024,214,3,64.46402717451832
248,7,1,22,73,147,36,20,0.0738255033557047,0.24496644295302014,0.49328859060402686,0.12080536912751678,0.06711409395973154,322,13,40.89753608531765
369,13,6,35,25,200,38,61,0.09749303621169916,0.06963788300835655,0.5571030640668524,0.10584958217270195,0.16991643454038996,154,12,56.92853054527418
412,9,7,38,103,198,31,68,0.0867579908675799,0.23515981735159816,0.4520547945205479,0.07077625570776255,0.1552511415525114,149,12,52.73059360730594
425,2,8,39,62,136,26,40,0.12871287128712872,0.20462046204620463,0.44884488448844884,0.0858085808580858,0.132013201320132,101,15,61.35385867353859
490,20,2,97,15,84,20,42,0.375968992248062,0.05813953488372093,0.32558139534883723,0.07751937984496124,0.16279069767441862,276,10,15.598651375172562
424,7,8,71,12,65,16,54,0.3256880733944954,0.05504587155963303,0.2981651376146789,0.07339449541284404,0.24770642201834864,329,2,38.29584014075657
446,9,6,60,134,176,35,51,0.13157894736842105,0.29385964912280704,0.38596491228070173,0.07675438596491228,0.1118421052631579,323,9,51.034306657053605
403,6,6,10,77,178,0,41,0.032679738562091505,0.25163398692810457,0.5816993464052288,0.0,0.13398692810457516,123,9,52.243755036261085
475,15,4,58,54,32,42,30,0.26851851851851855,0.25,0.14814814814814814,0.19444444444444445,0.1388888888888889,18,14,26.200279046169456
141,12,6,90,109,57,39,76,0.24258760107816713,0.29380053908355797,0.15363881401617252,0.10512129380053908,0.20485175202156333,337,5,36.354982830557915
500,18,2,71,11,113,2,15,0.33490566037735847,0.05188679245283019,0.5330188679245284,0.009433962264150943,0.07075471698113207,216,6,20.487205996381498
136,5,8,27,101,186,39,39,0.06887755102040816,0.2576530612244898,0.4744897959183674,0.09948979591836735,0.09948979591836735,358,3,59.534211629857424
394,12,4,85,47,79,6,9,0.37610619469026546,0.2079646017699115,0.3495575221238938,0.02654867256637168,0.03982300884955752,23,3,16.492059643593166
423,16,1,99,87,104,3,63,0.27808988764044945,0.2443820224719101,0.29213483146067415,0.008426966292134831,0.17696629213483145,176,7,16.17219485916577
154,2,1,27,118,61,1,36,0.1111111111111111,0.48559670781893005,0.25102880658436216,0.00411522633744856,0.14814814814814814,312,13,42.166976717966065
480,19,2,79,117,149,18,23,0.20466321243523317,0.30310880829015546,0.3860103626943005,0.046632124352331605,0.05958549222797927,301,8,28.96266590957485
197,19,5,38,94,70,26,75,0.1254125412541254,0.3102310231023102,0.23102310231023102,0.0858085808580858,0.24752475247524752,89,6,45.823138478231385
240,3,3,88,70,114,31,54,0.24649859943977592,0.19607843137254902,0.31932773109243695,0.08683473389355742,0.15126050420168066,232,5,40.257914124553935
346,5,3,35,27,178,21,17,0.12589928057553956,0.09712230215827339,0.6402877697841727,0.07553956834532374,0.06115107913669065,76,13,52.465556322065645
126,13,7,97,29,104,3,28,0.3716475095785441,0.1111111111111111,0.39846743295019155,0.011494252873563218,0.10727969348659004,334,2,27.90867579908675
484,2,6,22,94,179,39,66,0.055,0.235,0.4475,0.0975,0.165,118,6,59.92893835616439
387,4,7,32,24,151,27,16,0.128,0.096,0.604,0.108,0.064,160,3,62.7317808219178
56,18,1,20,108,32,8,59,0.0881057268722467,0.47577092511013214,0.14096916299559473,0.03524229074889868,0.2599118942731278,130,6,27.520910023535087
407,18,2,28,97,118,27,60,0.08484848484848485,0.29393939393939394,0.3575757575757576,0.08181818181818182,0.18181818181818182,38,10,35.59630552096306
314,13,2,66,27,41,13,35,0.3626373626373626,0.14835164835164835,0.22527472527472528,0.07142857142857142,0.19230769230769232,263,5,14.130212253499927
417,14,7,77,144,88,6,72,0.19896640826873385,0.37209302325581395,0.22739018087855298,0.015503875968992248,0.18604651162790697,148,5,36.97571767371067
499,9,5,74,127,115,34,11,0.20498614958448755,0.3518005540166205,0.3185595567867036,0.09418282548476455,0.030470914127423823,333,7,41.310951314840814
388,1,7,97,140,145,25,5,0.2354368932038835,0.33980582524271846,0.35194174757281554,0.06067961165048544,0.012135922330097087,333,3,50.42814868998538
180,5,3,32,137,97,31,11,0.1038961038961039,0.4448051948051948,0.31493506493506496,0.10064935064935066,0.03571428571428571,214,15,46.4574808752891
402,5,4,23,58,180,12,29,0.076158940397351,0.19205298013245034,0.5960264900662252,0.039735099337748346,0.09602649006622517,217,10,56.5057153225075
284,13,3,51,139,113,36,19,0.1424581005586592,0.388268156424581,0.31564245810055863,0.1005586592178771,0.05307262569832402,207,15,36.03673375679192
207,12,1,67,75,128,14,30,0.21337579617834396,0.23885350318471338,0.40764331210191085,0.044585987261146494,0.09554140127388536,279,15,25.41745920949306
98,19,6,65,117,62,26,13,0.22968197879858657,0.4134275618374558,0.21908127208480566,0.09187279151943463,0.045936395759717315,328,8,34.98785033157461
66,16,5,28,89,142,9,6,0.10218978102189781,0.3248175182481752,0.5182481751824818,0.032846715328467155,0.021897810218978103,319,13,52.59979002099791
338,16,2,17,90,33,30,65,0.07234042553191489,0.3829787234042553,0.14042553191489363,0.1276595744680851,0.2765957446808511,203,5,33.41911979014864
143,19,2,30,65,45,37,36,0.14084507042253522,0.3051643192488263,0.2112676056338028,0.17370892018779344,0.16901408450704225,97,12,32.26303942375716
70,2,7,83,73,20,30,17,0.3721973094170404,0.3273542600896861,0.08968609865470852,0.13452914798206278,0.07623318385650224,10,15,28.459856256526816
142,14,3,27,54,74,25,48,0.11842105263157894,0.23684210526315788,0.32456140350877194,0.10964912280701754,0.21052631578947367,107,9,41.14119202114877
407,20,1,38,104,193,12,47,0.09644670050761421,0.2639593908629442,0.48984771573604063,0.030456852791878174,0.11928934010152284,357,2,38.42086781169599
244,15,2,56,41,188,50,72,0.1375921375921376,0.10073710073710074,0.4619164619164619,0.12285012285012285,0.1769041769041769,227,8,40.76560869711555
360,11,5,48,138,96,12,25,0.15047021943573669,0.43260188087774293,0.30094043887147337,0.03761755485893417,0.07836990595611286,246,3,42.50779404818139
318,8,3,91,83,39,36,18,0.3408239700374532,0.31086142322097376,0.14606741573033707,0.1348314606741573,0.06741573033707865,365,9,20.46816479400749
167,13,7,88,20,62,29,40,0.3682008368200837,0.08368200836820083,0.2594142259414226,0.12133891213389121,0.16736401673640167,223,12,26.75772339084083
398,13,3,90,121,33,38,61,0.26239067055393583,0.35276967930029157,0.09620991253644315,0.11078717201166181,0.17784256559766765,88,2,21.00431327129678
385,2,2,37,55,109,31,48,0.13214285714285715,0.19642857142857142,0.3892857142857143,0.11071428571428571,0.17142857142857143,296,15,51.55479452054795
131,2,3,96,10,90,22,7,0.4266666666666667,0.044444444444444446,0.4,0.09777777777777778,0.03111111111111111,302,15,27.09254185692541
371,3,1,21,139,95,16,39,0.06774193548387097,0.4483870967741935,0.3064516129032258,0.05161290322580645,0.12580645161290321,25,7,36.26182059213434
259,5,1,7,141,37,30,50,0.026415094339622643,0.5320754716981132,0.13962264150943396,0.11320754716981132,0.18867924528301888,65,4,27.163995864564487
129,6,2,83,82,120,11,41,0.24629080118694363,0.2433234421364985,0.3560830860534125,0.032640949554896145,0.12166172106824925,102,11,29.002601520263404
144,1,8,56,31,189,3,49,0.17073170731707318,0.09451219512195122,0.5762195121951219,0.009146341463414634,0.14939024390243902,102,7,61.635065152021376
365,8,7,13,121,154,10,15,0.04153354632587859,0.3865814696485623,0.49201277955271566,0.03194888178913738,0.04792332268370607,271,7,48.24587509300188
234,10,5,78,41,131,18,63,0.23564954682779457,0.12386706948640483,0.3957703927492447,0.054380664652567974,0.1903323262839879,303,14,42.11141000703555
131,17,1,87,120,20,14,38,0.3118279569892473,0.43010752688172044,0.07168458781362007,0.05017921146953405,0.13620071684587814,147,6,6.318358128344872
258,8,7,52,117,141,37,12,0.14484679665738162,0.32590529247910865,0.39275766016713093,0.10306406685236769,0.033426183844011144,359,2,50.80081657572404
175,1,6,42,104,65,45,23,0.15053763440860216,0.3727598566308244,0.23297491039426524,0.16129032258064516,0.08243727598566308,357,8,58.67714931015858
254,1,8,18,113,124,0,59,0.05732484076433121,0.35987261146496813,0.39490445859872614,0.0,0.18789808917197454,63,10,57.499956373789374
144,3,5,74,139,106,36,53,0.18137254901960784,0.34068627450980393,0.25980392156862747,0.08823529411764706,0.12990196078431374,265,13,51.961019339242554
407,4,1,93,124,164,24,5,0.22682926829268293,0.3024390243902439,0.4,0.05853658536585366,0.012195121951219513,182,15,29.980955562980284
241,9,5,23,20,25,6,71,0.15862068965517243,0.13793103448275862,0.1724137931034483,0.041379310344827586,0.4896551724137931,318,8,50.82168162494095
386,18,1,99,44,35,11,51,0.4125,0.18333333333333332,0.14583333333333334,0.04583333333333333,0.2125,43,9,0.3598744292237436
95,2,5,66,135,47,44,38,0.2,0.4090909090909091,0.14242424242424243,0.13333333333333333,0.11515151515151516,235,14,48.704026567040266
313,1,8,75,83,126,33,42,0.20891364902506965,0.23119777158774374,0.35097493036211697,0.09192200557103064,0.116991643454039,61,10,52.33004540771549
472,1,2,46,54,29,4,80,0.215962441314554,0.2535211267605634,0.13615023474178403,0.018779342723004695,0.3755868544600939,46,6,37.71699144639527
284,3,8,61,122,117,10,32,0.1783625730994152,0.3567251461988304,0.34210526315789475,0.029239766081871343,0.0935672514619883,273,15,52.41224064728029
95,20,5,8,110,47,25,31,0.03619909502262444,0.497737556561086,0.21266968325791855,0.11312217194570136,0.14027149321266968,101,8,38.261389698134266
406,7,6,69,86,75,35,20,0.24210526315789474,0.3017543859649123,0.2631578947368421,0.12280701754385964,0.07017543859649122,298,3,40.7225426580149
280,18,5,97,19,81,40,9,0.3943089430894309,0.07723577235772358,0.32926829268292684,0.16260162601626016,0.036585365853658534,70,6,22.300367524223184
349,17,2,85,17,145,7,51,0.2786885245901639,0.05573770491803279,0.47540983606557374,0.022950819672131147,0.16721311475409836,27,12,23.69773186615765
208,0,5,86,83,20,37,11,0.3628691983122363,0.350210970464135,0.08438818565400844,0.15611814345991562,0.046413502109704644,156,7,33.88804115369054
90,19,2,25,86,174,40,17,0.07309941520467836,0.25146198830409355,0.5087719298245614,0.11695906432748537,0.049707602339181284,168,4,38.13762717295521
500,19,1,43,147,103,39,70,0.10696517412935323,0.3656716417910448,0.2562189054726368,0.09701492537313433,0.17412935323383086,153,14,31.469024739317113
417,1,6,65,81,99,12,71,0.19817073170731708,0.24695121951219512,0.3018292682926829,0.036585365853658534,0.21646341463414634,237,12,55.283160708319414
417,18,2,15,64,74,45,53,0.05976095617529881,0.2549800796812749,0.2948207171314741,0.17928286852589642,0.21115537848605578,204,4,36.272608197347594
236,3,1,33,27,38,28,58,0.1793478260869565,0.14673913043478262,0.20652173913043478,0.15217391304347827,0.31521739130434784,182,13,39.6290202501489
174,14,2,73,22,81,8,23,0.3526570048309179,0.10628019323671498,0.391304347826087,0.03864734299516908,0.1111111111111111,38,9,14.02779432201707
493,18,4,98,26,131,50,23,0.29878048780487804,0.07926829268292683,0.39939024390243905,0.1524390243902439,0.0701219512195122,347,3,32.90281490143669
375,4,4,24,136,146,29,64,0.06015037593984962,0.3408521303258145,0.3659147869674185,0.07268170426065163,0.16040100250626566,170,9,51.05057163456587
185,20,3,12,30,40,8,42,0.09090909090909091,0.22727272727272727,0.30303030303030304,0.06060606060606061,0.3181818181818182,56,12,41.78227480282275
115,4,1,96,10,38,41,55,0.4,0.041666666666666664,0.15833333333333333,0.17083333333333334,0.22916666666666666,241,11,17.05136986301369
276,4,7,60,147,128,36,26,0.15113350125944586,0.3702770780856423,0.3224181360201511,0.0906801007556675,0.0654911838790932,296,3,53.7852731099686
188,7,4,94,49,143,37,25,0.27011494252873564,0.14080459770114942,0.4109195402298851,0.10632183908045977,0.07183908045977011,222,14,37.36293497087073
143,5,1,26,132,26,41,56,0.09252669039145907,0.4697508896797153,0.09252669039145907,0.14590747330960854,0.199288256227758,71,9,34.518866084921754
344,15,2,70,89,124,10,20,0.22364217252396165,0.28434504792332266,0.3961661341853035,0.03194888178913738,0.06389776357827476,103,2,24.682524399317256
66,14,8,31,97,195,27,13,0.08539944903581267,0.26721763085399447,0.5371900826446281,0.0743801652892562,0.03581267217630854,101,13,50.07502169893204
348,16,3,56,38,145,29,19,0.1951219512195122,0.13240418118466898,0.5052264808362369,0.10104529616724739,0.06620209059233449,84,6,35.903298171924966
460,14,5,50,21,179,13,9,0.18382352941176472,0.07720588235294118,0.6580882352941176,0.04779411764705882,0.03308823529411765,110,13,47.64655519742143
336,8,6,86,20,72,25,16,0.3926940639269406,0.091324200913242,0.3287671232876712,0.1141552511415525,0.0730593607305936,250,11,27.58904109589041
473,11,6,70,44,28,38,41,0.3167420814479638,0.19909502262443438,0.12669683257918551,0.17194570135746606,0.18552036199095023,269,14,29.499411144858367
405,4,4,81,65,47,45,42,0.2892857142857143,0.23214285714285715,0.16785714285714284,0.16071428571428573,0.15,191,7,35.830724070450096
286,19,4,47,70,135,0,40,0.16095890410958905,0.23972602739726026,0.4623287671232877,0.0,0.136986301369863,290,15,43.58561643835616
479,18,3,85,89,176,0,56,0.20935960591133004,0.21921182266009853,0.43349753694581283,0.0,0.13793103448275862,191,7,33.27407382414468
89,6,6,79,84,119,44,25,0.22507122507122507,0.23931623931623933,0.33903133903133903,0.12535612535612536,0.07122507122507123,55,14,42.707840611950196
129,5,2,28,14,85,12,36,0.16,0.08,0.4857142857142857,0.06857142857142857,0.2057142857142857,144,4,45.30117416829746
287,19,4,64,97,157,12,5,0.191044776119403,0.28955223880597014,0.46865671641791046,0.03582089552238806,0.014925373134328358,25,3,35.432017992230634
476,18,5,20,133,31,1,55,0.08333333333333333,0.5541666666666667,0.12916666666666668,0.004166666666666667,0.22916666666666666,236,2,42.524543378995425
89,20,5,28,117,67,45,40,0.09427609427609428,0.3939393939393939,0.2255892255892256,0.15151515151515152,0.13468013468013468,336,9,49.36704949033716
477,13,4,9,49,109,23,68,0.03488372093023256,0.18992248062015504,0.42248062015503873,0.08914728682170543,0.26356589147286824,357,9,46.39428692789635
91,19,8,52,134,168,44,47,0.11685393258426967,0.30112359550561796,0.3775280898876405,0.09887640449438202,0.10561797752808989,139,9,48.40972756656919
306,9,4,10,67,50,10,45,0.054945054945054944,0.36813186813186816,0.27472527472527475,0.054945054945054944,0.24725274725274726,132,15,41.42360379346681
171,0,2,99,148,43,37,66,0.25190839694656486,0.37659033078880405,0.10941475826972011,0.09414758269720101,0.16793893129770993,36,2,31.915542542437876
410,14,3,46,59,168,9,40,0.14285714285714285,0.18322981366459629,0.5217391304347826,0.027950310559006212,0.12422360248447205,220,11,42.32736322641028
105,20,7,42,11,166,15,13,0.1700404858299595,0.044534412955465584,0.6720647773279352,0.06072874493927125,0.05263157894736842,45,14,49.158948477621884
432,8,3,66,131,148,17,71,0.15242494226327943,0.302540415704388,0.3418013856812933,0.03926096997690531,0.16397228637413394,193,7,40.02258850327438
152,3,2,64,29,99,44,71,0.20846905537459284,0.09446254071661238,0.32247557003257327,0.14332247557003258,0.23127035830618892,257,13,43.33976618624782
481,0,2,97,93,147,19,16,0.260752688172043,0.25,0.3951612903225806,0.051075268817204304,0.043010752688172046,158,13,37.20739431433201
84,15,5,53,123,45,44,35,0.17666666666666667,0.41,0.15,0.14666666666666667,0.11666666666666667,23,6,36.38173515981735
395,16,5,24,73,81,40,22,0.1,0.30416666666666664,0.3375,0.16666666666666666,0.09166666666666666,185,3,50.61757990867579
427,2,1,37,102,194,35,68,0.08486238532110092,0.23394495412844038,0.44495412844036697,0.08027522935779817,0.1559633027522936,343,2,49.7123916048762
353,15,2,70,150,80,27,36,0.1928374655647383,0.4132231404958678,0.22038567493112948,0.0743801652892562,0.09917355371900827,325,4,27.01128344465829
389,2,2,16,140,38,3,69,0.06015037593984962,0.5263157894736842,0.14285714285714285,0.011278195488721804,0.2593984962406015,24,13,38.29869193531775
106,6,8,84,85,132,33,7,0.24633431085043989,0.24926686217008798,0.3870967741935484,0.0967741935483871,0.020527859237536656,308,5,43.82621620535894
203,10,3,76,128,167,35,75,0.158004158004158,0.2661122661122661,0.3471933471933472,0.07276507276507277,0.15592515592515593,130,15,36.48352462051092
393,0,2,45,96,132,17,33,0.1393188854489164,0.29721362229102166,0.4086687306501548,0.05263157894736842,0.1021671826625387,254,8,50.767377751388956
186,3,2,100,68,134,30,49,0.26246719160104987,0.1784776902887139,0.35170603674540685,0.07874015748031496,0.12860892388451445,193,5,34.569032466832056
114,5,3,19,138,153,2,61,0.05093833780160858,0.3699731903485255,0.4101876675603217,0.005361930294906166,0.16353887399463807,102,7,43.283319255205846
420,20,4,46,48,87,21,45,0.1862348178137652,0.19433198380566802,0.3522267206477733,0.08502024291497975,0.18218623481781376,115,11,38.992346514336425
201,16,2,66,144,121,49,56,0.15137614678899083,0.3302752293577982,0.2775229357798165,0.11238532110091744,0.12844036697247707,123,2,31.16428930501445
478,14,6,58,143,40,23,27,0.19931271477663232,0.49140893470790376,0.13745704467353953,0.07903780068728522,0.09278350515463918,320,9,35.86122487407617
69,6,5,40,60,165,32,70,0.10899182561307902,0.16348773841961853,0.44959128065395093,0.08719346049046321,0.1907356948228883,140,8,59.08947034451868
321,15,4,60,75,103,7,79,0.18518518518518517,0.23148148148148148,0.31790123456790126,0.021604938271604937,0.24382716049382716,11,7,36.58278369693895
301,2,1,66,126,179,12,52,0.15172413793103448,0.2896551724137931,0.4114942528735632,0.027586206896551724,0.11954022988505747,35,7,39.605888836403714
112,0,6,47,73,55,24,18,0.21658986175115208,0.33640552995391704,0.2534562211981567,0.11059907834101383,0.08294930875576037,141,11,50.9637649138312
367,2,3,43,58,123,31,48,0.1419141914191419,0.19141914191419143,0.40594059405940597,0.10231023102310231,0.15841584158415842,357,15,55.52407432524075
463,20,5,80,97,170,47,56,0.17777777777777778,0.21555555555555556,0.37777777777777777,0.10444444444444445,0.12444444444444444,103,11,43.35540334855402
190,18,8,9,108,98,36,55,0.029411764705882353,0.35294117647058826,0.3202614379084967,0.11764705882352941,0.17973856209150327,58,12,41.219357149252396
180,15,8,16,70,198,17,52,0.0453257790368272,0.19830028328611898,0.5609065155807366,0.04815864022662889,0.14730878186968838,162,8,49.14552369125694
114,15,2,74,137,130,32,75,0.16517857142857142,0.30580357142857145,0.29017857142857145,0.07142857142857142,0.16741071428571427,66,15,29.540270303326814
426,2,8,78,133,183,39,23,0.17105263157894737,0.2916666666666667,0.40131578947368424,0.08552631578947369,0.05043859649122807,357,11,57.789533765921654
66,6,2,50,127,25,50,43,0.1694915254237288,0.43050847457627117,0.0847457627118644,0.1694915254237288,0.14576271186440679,245,14,33.37311353610402
451,9,7,29,20,144,40,54,0.10104529616724739,0.06968641114982578,0.5017421602787456,0.13937282229965156,0.18815331010452963,248,9,59.54882821822347
248,0,7,45,36,21,29,46,0.2542372881355932,0.2033898305084746,0.11864406779661017,0.1638418079096045,0.2598870056497175,145,5,49.528674251218945
259,5,8,69,130,77,7,52,0.20597014925373133,0.3880597014925373,0.2298507462686567,0.020895522388059702,0.15522388059701492,190,13,43.89378450214681
495,1,7,37,14,79,7,78,0.17209302325581396,0.06511627906976744,0.3674418604651163,0.03255813953488372,0.3627906976744186,21,12,60.06674100031858
394,11,3,5,94,78,2,80,0.019305019305019305,0.36293436293436293,0.30115830115830117,0.007722007722007722,0.3088803088803089,234,14,34.37536362193896
242,16,4,85,102,158,14,27,0.22020725388601037,0.26424870466321243,0.40932642487046633,0.03626943005181347,0.06994818652849741,217,8,35.19021932003692
200,2,4,15,99,118,41,71,0.0436046511627907,0.2877906976744186,0.3430232558139535,0.11918604651162791,0.2063953488372093,120,11,53.08860305829882
473,20,6,87,41,70,32,20,0.348,0.164,0.28,0.128,0.08,231,7,27.184383561643845
336,11,8,97,28,122,1,68,0.3069620253164557,0.08860759493670886,0.3860759493670886,0.0031645569620253164,0.21518987341772153,122,4,32.620599965319926
423,20,4,54,110,51,20,29,0.20454545454545456,0.4166666666666667,0.19318181818181818,0.07575757575757576,0.10984848484848485,210,5,31.92595475300955
463,4,6,42,34,192,12,10,0.14482758620689656,0.11724137931034483,0.6620689655172414,0.041379310344827586,0.034482758620689655,202,8,61.2153991497402
57,17,3,95,53,147,2,62,0.2646239554317549,0.14763231197771587,0.40947075208913647,0.005571030640668524,0.17270194986072424,179,5,28.699965658030298
242,10,5,20,70,120,30,76,0.06329113924050633,0.22151898734177214,0.379746835443038,0.0949367088607595,0.24050632911392406,27,4,47.426825039015085
479,11,4,51,125,57,5,73,0.1639871382636656,0.40192926045016075,0.1832797427652733,0.01607717041800643,0.2347266881028939,71,9,34.802184733295164
234,2,1,100,56,134,4,35,0.303951367781155,0.1702127659574468,0.4072948328267477,0.0121580547112462,0.10638297872340426,250,2,28.7711620935171
303,19,4,91,91,161,9,75,0.21311475409836064,0.21311475409836064,0.3770491803278688,0.02107728337236534,0.1756440281030445,153,9,36.210644509319565
346,20,1,81,69,182,35,65,0.1875,0.1597222222222222,0.4212962962962963,0.08101851851851852,0.15046296296296297,289,4,30.44733003551497
343,2,6,52,56,119,45,74,0.15028901734104047,0.16184971098265896,0.3439306358381503,0.13005780346820808,0.2138728323699422,278,4,61.94983767519202
193,19,3,18,10,159,1,72,0.06923076923076923,0.038461538461538464,0.6115384615384616,0.0038461538461538464,0.27692307692307694,15,7,45.53240252897787
414,1,6,98,82,52,43,34,0.31715210355987056,0.26537216828478966,0.16828478964401294,0.13915857605177995,0.11003236245954692,343,3,42.51901848650086
231,15,3,55,83,53,6,41,0.23109243697478993,0.3487394957983193,0.22268907563025211,0.025210084033613446,0.1722689075630252,87,2,25.166570737884193
180,5,7,100,147,54,43,76,0.23809523809523808,0.35,0.12857142857142856,0.10238095238095238,0.18095238095238095,233,7,41.394161774298766
207,1,4,20,97,196,47,41,0.04987531172069826,0.24189526184538654,0.48877805486284287,0.1172069825436409,0.10224438902743142,109,5,56.878437467973896
454,15,4,89,32,146,4,62,0.2672672672672673,0.0960960960960961,0.43843843843843844,0.012012012012012012,0.18618618618618618,115,8,32.965732856143816
475,6,6,8,46,120,34,78,0.027972027972027972,0.16083916083916083,0.4195804195804196,0.11888111888111888,0.2727272727272727,331,12,56.12865216974806
308,2,1,42,20,24,5,29,0.35,0.16666666666666666,0.2,0.041666666666666664,0.24166666666666667,134,8,21.16894977168951
197,15,2,98,78,39,40,46,0.32558139534883723,0.2591362126245847,0.12956810631229235,0.132890365448505,0.15282392026578073,271,12,15.067810494698042
253,6,1,100,144,129,10,17,0.25,0.36,0.3225,0.025,0.0425,200,14,22.85222602739726
483,13,4,7,81,116,37,30,0.025830258302583026,0.2988929889298893,0.4280442804428044,0.13653136531365315,0.11070110701107011,11,13,38.14330485770612
83,4,1,21,132,34,16,56,0.08108108108108109,0.5096525096525096,0.13127413127413126,0.06177606177606178,0.21621621621621623,358,6,38.116464801396305
90,14,3,30,34,20,9,55,0.20270270270270271,0.22972972972972974,0.13513513513513514,0.060810810810810814,0.3716216216216216,302,13,33.772121436504996
351,3,2,17,90,33,41,15,0.08673469387755102,0.45918367346938777,0.1683673469387755,0.20918367346938777,0.07653061224489796,217,6,43.640970086664794
58,12,1,98,33,192,45,48,0.23557692307692307,0.07932692307692307,0.46153846153846156,0.10817307692307693,0.11538461538461539,170,11,25.739824815595362
496,0,6,49,106,187,5,28,0.13066666666666665,0.2826666666666667,0.49866666666666665,0.013333333333333334,0.07466666666666667,324,11,65.49168949771689
101,6,2,96,96,122,5,12,0.29003021148036257,0.29003021148036257,0.3685800604229607,0.015105740181268883,0.03625377643504532,340,15,26.346355998841197
379,11,4,40,33,88,46,13,0.18181818181818182,0.15,0.4,0.20909090909090908,0.05909090909090909,339,2,43.893835616438366
126,8,5,76,141,25,41,36,0.23824451410658307,0.44200626959247646,0.07836990595611286,0.12852664576802508,0.11285266457680251,165,9,33.39507021084726
213,1,8,45,107,124,7,25,0.1461038961038961,0.3474025974025974,0.4025974025974026,0.022727272727272728,0.08116883116883117,92,6,57.01676747909625
54,15,3,66,35,180,48,63,0.1683673469387755,0.08928571428571429,0.45918367346938777,0.12244897959183673,0.16071428571428573,213,8,41.46117556611685
56,17,2,95,99,79,28,68,0.25745257452574527,0.2682926829268293,0.2140921409214092,0.07588075880758807,0.1842818428184282,249,15,22.454319337713923
371,3,7,73,66,124,38,5,0.238562091503268,0.21568627450980393,0.40522875816993464,0.12418300653594772,0.016339869281045753,116,10,47.481197958635505
284,13,6,93,66,195,37,78,0.19829424307036247,0.14072494669509594,0.4157782515991471,0.07889125799573561,0.16631130063965885,21,14,42.03607208575518
330,18,4,36,90,79,31,48,0.1267605633802817,0.31690140845070425,0.27816901408450706,0.10915492957746478,0.16901408450704225,279,7,44.34656569554312
213,6,8,22,126,155,24,24,0.06267806267806268,0.358974358974359,0.4415954415954416,0.06837606837606838,0.06837606837606838,189,14,52.46368497053429
222,10,3,11,47,69,27,5,0.06918238993710692,0.29559748427672955,0.4339622641509434,0.16981132075471697,0.031446540880503145,174,3,40.38985095201172
403,18,4,17,107,127,29,43,0.05263157894736842,0.33126934984520123,0.3931888544891641,0.08978328173374613,0.13312693498452013,242,14,42.73612112472963
246,9,8,96,72,163,43,19,0.24427480916030533,0.183206106870229,0.41475826972010177,0.10941475826972011,0.04834605597964377,201,13,39.876834326745445
386,7,3,56,22,161,27,28,0.19047619047619047,0.07482993197278912,0.5476190476190477,0.09183673469387756,0.09523809523809523,197,8,44.11359612338086
444,16,6,34,32,183,37,25,0.10932475884244373,0.10289389067524116,0.5884244372990354,0.1189710610932476,0.08038585209003216,86,9,54.52213363872617
95,16,2,92,128,160,46,23,0.20489977728285078,0.28507795100222716,0.35634743875278396,0.10244988864142539,0.051224944320712694,296,13,29.1706074381426
186,17,8,96,119,46,2,77,0.2823529411764706,0.35,0.13529411764705881,0.0058823529411764705,0.22647058823529412,173,6,28.23751007252216
171,6,8,35,147,53,2,61,0.1174496644295302,0.49328859060402686,0.17785234899328858,0.006711409395973154,0.20469798657718122,13,9,46.81566608439827
291,17,6,70,68,176,0,12,0.2147239263803681,0.2085889570552147,0.5398773006134969,0.0,0.03680981595092025,105,3,40.303386839230186
